unique_id,timepoint,domain,gender,age,block_order,block_type,trial_type,rt,accuracy,mean_rt
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,1388,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,1379,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,1404,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1070,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,2432,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,844,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1166,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,925,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,1603,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,1552,0,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,891,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,1338,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,845,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,1551,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,637,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,857,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,1471,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,701,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,1083,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,722,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,1203,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,770,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,736,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,1152,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,779,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,680,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,1192,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,961,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt2,787,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,934,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt4,753,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt3,723,1,1232
Non-words 9,baseline,Non-words,Female,21,con,con,tt1,849,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,1932,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,1151,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,824,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,986,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,891,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,719,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1171,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,857,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,680,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1631,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,2352,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,985,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,858,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,1940,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,1488,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,841,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,814,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1249,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt4,731,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,845,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,1186,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt3,732,1,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt2,1661,0,1232
Non-words 9,baseline,Non-words,Female,21,con,incon,tt1,940,1,1232
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,961,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1463,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,871,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,953,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1307,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1167,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,3452,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1603,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1246,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1661,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1626,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,3592,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1383,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,2756,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1577,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1230,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,751,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,6874,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,805,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,2115,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1675,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,778,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1378,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,1301,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,2311,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1520,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1469,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,7685,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,970,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,972,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,2057,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1414,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1076,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1958,0,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,976,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1707,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,915,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1011,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1535,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1102,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,2153,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,878,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,4470,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,3550,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,2747,0,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1833,0,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,3067,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1040,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,981,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,892,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1105,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1115,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,902,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,1022,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1003,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,945,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1411,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,991,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1779,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,1576,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1675,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1347,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,953,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,945,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,937,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1250,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,2449,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,3042,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,722,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1815,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1648,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,2574,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,3304,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1008,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,973,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1031,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1332,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,895,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,989,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,660,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,3141,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,982,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1519,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1592,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1736,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1258,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1062,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,2170,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,983,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1707,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,5328,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1099,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1568,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1499,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1137,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,2922,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1652,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,1009,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1050,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1075,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1890,0,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,914,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,803,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1307,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1641,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,2311,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,929,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1406,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,1024,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,2330,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,952,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1000,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,1602,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,3015,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt1,847,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt2,1958,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1173,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,2686,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt4,1110,1,1671
Non-words 11,baseline,Non-words,Female,21,con,con,tt3,2125,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,3056,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,3044,0,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1219,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1001,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1070,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,815,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1099,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,782,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1038,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1878,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1302,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1026,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1639,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1563,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,6886,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,1021,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1045,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,2292,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,2037,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,918,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt4,1242,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt3,1148,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt1,1066,1,1671
Non-words 11,baseline,Non-words,Female,21,con,incon,tt2,2648,1,1671
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1300,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1235,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,2317,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,2639,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1088,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,919,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,913,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1061,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,916,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1062,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1341,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1187,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1278,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,984,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1259,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,874,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,941,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1151,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1667,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1157,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1159,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,956,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,2049,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1300,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,1643,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1132,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,878,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,985,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,3049,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,936,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,3534,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,944,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1043,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,1142,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1096,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,990,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,1041,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,1026,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,4554,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,2333,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,1091,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,2749,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,1023,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,1053,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,2064,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,830,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1110,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,768,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,959,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,733,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,828,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,2246,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,842,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,923,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1006,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1186,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,746,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,845,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1371,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,851,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1185,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1775,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,880,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,862,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1141,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1530,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,1745,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,943,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,858,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1147,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,878,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1314,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,4096,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,935,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,926,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1082,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,2729,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,856,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,798,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,844,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,1328,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,1235,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,840,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1146,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,924,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,965,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,937,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,861,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,745,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,969,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt1,1758,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,1008,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,876,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt2,969,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt3,867,1,1251
Non-words 13,baseline,Non-words,Female,21,con,incon,tt4,885,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1507,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,797,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,807,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,1824,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt2,1245,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,797,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt4,870,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt1,1053,1,1251
Non-words 13,baseline,Non-words,Female,21,con,con,tt3,892,1,1251
